# Time (s), x1 , y1 , z1 , x2 , y2 , z2 , x3 , y3 , z3 , xc , yc , zc 
2.657100000000000151e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.657199999999999918e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.657300000000000040e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.657400000000000162e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.657499999999999929e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.657600000000000051e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.657700000000000173e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.657799999999999940e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.657900000000000063e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.658000000000000185e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.658099999999999952e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.658200000000000074e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.658300000000000196e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.658399999999999963e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.658500000000000085e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.658600000000000207e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.658699999999999974e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.658800000000000097e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.658900000000000219e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.658999999999999986e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.659100000000000108e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.659200000000000230e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.659299999999999997e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.659400000000000119e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.659499999999999886e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.659600000000000009e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.659700000000000131e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.659799999999999898e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.659900000000000020e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.660000000000000142e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.660099999999999909e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.660200000000000031e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.660300000000000153e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.660399999999999920e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.660500000000000043e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.660600000000000165e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.660699999999999932e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.660800000000000054e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.660900000000000176e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.660999999999999943e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.661100000000000065e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.661200000000000188e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.661299999999999955e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.661400000000000077e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.661500000000000199e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.661599999999999966e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.661700000000000088e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.661800000000000210e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.661899999999999977e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.662000000000000099e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.662100000000000222e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.662199999999999989e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.662300000000000111e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.662400000000000233e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.662500000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.662600000000000122e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.662699999999999889e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.662800000000000011e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.662900000000000134e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.662999999999999901e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.663100000000000023e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.663200000000000145e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.663299999999999912e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.663400000000000034e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.663500000000000156e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.663599999999999923e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.663700000000000045e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.663800000000000168e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.663899999999999935e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.664000000000000057e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.664100000000000179e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.664199999999999946e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.664300000000000068e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.664400000000000190e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.664499999999999957e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.664600000000000080e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.664700000000000202e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.664799999999999969e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.664900000000000091e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.665000000000000213e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.665099999999999980e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.665200000000000102e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.665300000000000225e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.665399999999999991e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.665500000000000114e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.665599999999999881e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.665700000000000003e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.665800000000000125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.665899999999999892e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.666000000000000014e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.666100000000000136e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.666199999999999903e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.666300000000000026e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.666400000000000148e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.666499999999999915e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.666600000000000037e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.666700000000000159e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.666799999999999926e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.666900000000000048e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.667000000000000171e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.667099999999999937e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.667200000000000060e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.667300000000000182e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.667399999999999949e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.667500000000000071e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.667600000000000193e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.667699999999999960e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.667800000000000082e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.667900000000000205e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.667999999999999972e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.668100000000000094e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.668200000000000216e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.668299999999999983e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.668400000000000105e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.668500000000000227e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.668599999999999994e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.668700000000000117e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.668799999999999883e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.668900000000000006e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.669000000000000128e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.669099999999999895e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.669200000000000017e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.669300000000000139e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.669399999999999906e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.669500000000000028e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.669600000000000151e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.669699999999999918e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.669800000000000040e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.669900000000000162e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.669999999999999929e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.670100000000000051e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.670200000000000173e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.670299999999999940e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.670400000000000063e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.670500000000000185e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.670599999999999952e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.670700000000000074e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.670800000000000196e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.670899999999999963e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.671000000000000085e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.671100000000000207e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.671199999999999974e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.671300000000000097e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.671400000000000219e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.671499999999999986e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.671600000000000108e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.671700000000000230e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.671799999999999997e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.671900000000000119e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.671999999999999886e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.672100000000000009e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.672200000000000131e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.672299999999999898e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.672400000000000020e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.672500000000000142e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.672599999999999909e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.672700000000000031e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.672800000000000153e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.672899999999999920e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.673000000000000043e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.673100000000000165e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.673199999999999932e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.673300000000000054e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.673400000000000176e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.673499999999999943e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.673600000000000065e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.673700000000000188e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.673799999999999955e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.673900000000000077e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.674000000000000199e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.674099999999999966e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.674200000000000088e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.674300000000000210e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.674399999999999977e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.674500000000000099e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.674600000000000222e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.674699999999999989e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.674800000000000111e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.674900000000000233e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.675000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.675100000000000122e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.675199999999999889e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.675300000000000011e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.675400000000000134e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.675499999999999901e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.675600000000000023e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.675700000000000145e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.675799999999999912e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.675900000000000034e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.676000000000000156e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.676099999999999923e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.676200000000000045e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.676300000000000168e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.676399999999999935e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.676500000000000057e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.676600000000000179e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.676699999999999946e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.676800000000000068e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.676900000000000190e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.676999999999999957e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.677100000000000080e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.677200000000000202e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.677299999999999969e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.677400000000000091e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.677500000000000213e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.677599999999999980e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.677700000000000102e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.677800000000000225e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.677899999999999991e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.678000000000000114e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.678099999999999881e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.678200000000000003e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.678300000000000125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.678399999999999892e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.678500000000000014e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.678600000000000136e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.678699999999999903e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.678800000000000026e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.678900000000000148e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.678999999999999915e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.679100000000000037e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.679200000000000159e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.679299999999999926e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.679400000000000048e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.679500000000000171e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.679599999999999937e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.679700000000000060e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.679800000000000182e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.679899999999999949e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.680000000000000071e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.680100000000000193e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.680199999999999960e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.680300000000000082e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.680400000000000205e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.680499999999999972e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.680600000000000094e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.680700000000000216e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.680799999999999983e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.680900000000000105e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.681000000000000227e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.681099999999999994e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.681200000000000117e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.681299999999999883e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.681400000000000006e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.681500000000000128e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.681599999999999895e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.681700000000000017e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.681800000000000139e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.681899999999999906e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.682000000000000028e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.682100000000000151e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.682199999999999918e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.682300000000000040e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.682400000000000162e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.682499999999999929e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.682600000000000051e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.682700000000000173e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.682799999999999940e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.682900000000000063e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.683000000000000185e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.683099999999999952e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.683200000000000074e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.683300000000000196e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.683399999999999963e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.683500000000000085e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.683600000000000207e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.683699999999999974e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.683800000000000097e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.683900000000000219e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.683999999999999986e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.684100000000000108e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.684200000000000230e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.684299999999999997e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.684400000000000119e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.684499999999999886e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.684600000000000009e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.684700000000000131e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.684799999999999898e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.684900000000000020e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685000000000000142e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685099999999999909e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685200000000000031e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685300000000000153e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685399999999999920e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685500000000000043e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685600000000000165e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685699999999999932e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685800000000000054e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685900000000000176e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685999999999999943e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
